id,text
3840,20850 13535 2281 10300 10658 17281 803 29003 10922 24100 2281 4165 13462 17281 10449 22410 ， 9601 19121 19121 3011 26694 8 25368 752 16157 25368 752 24586 30241 4004 22382 14232 26694 8 23182 12235 22459 22197 29628 11295 26336 8194 1943 17281 24053 1451 17281 10059 13535 14489 4004 10941 19121 17281 4526 26564
3841,25483 19121 233 2103 16328 8251 1396 17525 8679 26669 23904 20448 14186 10723 5233 10760 4054 929 12075 28682 17281 8100 9043 12170 12846 ， 104 23084 11295 26336
3842,22016 4925 24111 5718 25945 ， 2166 25682 24965 29547 13712 2738 12567 16648 12248 4198 14131 15469 ， 1258 11497 23182 12235 25174 12846 29547 13712 2545 5368 4054 10449 6793 3110 9755 13995 ， 14547 29547 13712 6809 25483 19121 20923 7424 18244 19121 4772 24101 4054 10449 11497 23182 12235
3843,26615 11819 25682 10449 29307 24822 29644 17983 22014 ， 9601 19121 26307 15647 22666 25473 2281 17281 10723 24073 1433 22014 26615 11819 2617 5697 23648 2617 ， 233 21534 4198 10922 5239
3844,10647 8644 19121 3011 2124 642 9963 10893 12520 21004 26669 19226 15604 ， 4198 14131 27013 12196 1845 4198 2106 10039 ， 10274 26154 11100 16575 4873 4198 14131 27013 12196 11295 7481
3845,22705 10647 25585 25157 27013 12196 22131 10922 4054 25585 25157 3218 4767 2124 642 ， 20693 14232 3240 7800 4054 1258 10446 21004 26526 ， 20693 14232 25473 25945 17281 12763 1826 17281 13535 25157 27013 12196 10893 4529 8644 29547 21004 26669 17281 10647 12029 29547 16328 1845 18736 21534 611 25483 12766 17281 21251 13032 17227
3846,7442 979 13535 4274 1292 929 8189 2281 10449 22014 ， 8100 4470 4274 29547 4969 2281 10449 22014 ， 10935 6832 22382 12153 28136 20531 8644 28648 22659 2106 1053 ， 4004 22382 14232 14018 29192 10922 15785 6762 25563 20693 9428 2106 10039
3847,16122 10063 9019 19121 929 25483 19121 25597 4873 1341 12567 1341 979 141 ， 2281 25483 19121 17281 6288 24007 12052
3848,16614 6180 2797 14547 10760 7558 20164 682 17256 15107 15469 ， 4198 4529 19897 26669 22410 10596 1826 14547 25483 19121 15647 6653 23904 15469 ， 27450 2281 23648 12248 12520 9601 28131 24100 17281 12600 17701 6750 16856 12640
3849,7442 29547 3240 7800 1258 12590 12960 ， 24540 3011 10922 19328 26366 26823 11295 7915 25130 28018 13535 10449 10446 13462 2124 17281 27013 19436 24540 10674 ， 1730 19121 13470 17337 10724 23598 1258 12590 10449 20669 28109 27063 ， 13821 17937 3254 854 24586 25945
3850,10935 6762 2240 2281 12075 28682 22410 929 8146 10674 9531 26694 10300 10937 24053 16614 6180 29498 14547 29555 8766 4299 7390 18785 20791 4198 27321 4529 9861 9043 22737 29065 3249 15469 ， 4198 14131 17937 21853 12459 3644 14501 104 23084 16511 14684 12772 10300
3851,22705 23349 12846 29547 19121 10059 25203 21450 29555 4800 17281 28503 21473 ， 22977 9601 19121 17281 4990 10639 5602 9810 26564 85 25483 19121 26564 19551 19052 15318 27321 7923 1242 15520 27762 ， 25483 19121 16456 3291 21105 3291 12846 8750 19121 13470 17337 21726 23717 2106 10039
3852,2106 1053 648 8224 7230 25634 8189 929 3848 19855 17281 7230 22480 979 141 ， 1258 13535 1662 5292 11160 648 396 3144 10596 26725 25398 29627 3848 19855 2281 14547 23035 15030 9283 15469
3853,10935 6762 2240 10647 2281 21473 19121 21726 12367 11160 24053 20048 13657 27013 8194 26526 29956 3618 ， 2281 24053 1451 14547 21473 19121 16542 11469 15107 15469 17281 12772 10300 ， 15991 2124 27700 2199
3854,29003 274 14547 12163 8224 13343 3940 15469 ， 2738 26366 25483 19121 2281 20015 20244 8266 30181 26928 11402 8100 9043 17170 10723 ， 20015 20244 8147 22410 22443 20448 21004 21450 16542 10063 233 2103 17653 25483 12766 24058 8223 ， 6832 25572 2286 1396 18371 8679 9531 26694 25483 19121 10300 28461 15707 21004 26669
3855,20850 13535 20015 28776 10937 29842 3240 7800 23980 1222 12614 10674 17281 9672 14847 ， 7442 21857 16037 14145 25504 9815 17675 21481 16542 10449 9023 625 ， 20015 28776 10937 29842 18128 10446 8679 15318 27321 1845 233 26328 18529 25504 ， 15991 28898
3856,20850 25848 7659 1781 14547 20431 3848 15469 29455 1823 ， 7360 2166 12163 12660 11693 9410 5292 26823 23372 19644 28205 ， 625 11846 23904 21853 11295 26336
3857,28503 21473 9023 13846 25848 29732 16247 15316 8327 30100 21726 14547 27427 10300 7481 16456 2281 18244 19121 24583 15318 17281 16648 12248 15469 ， 20693 10935 14232 9410 1662 16337 17997 19893 2106 10039
3858,7410 21440 25130 8823 8266 17281 19121 12235 3994 17062 10937 29842 10647 26336 20788 20788 2859 27370 16328 2103 2103 21004 21450 1451 10039 884 27 17281 16542 25672 25504 8194 ， 30208 23945 648 10937 29842 10449 274 4767 3696 2106 10039
3859,5574 7469 19551 18740 28461 6189 5697 28503 21473 25130 26059 15469 ， 24583 17256 23904 30096 4743 25945 9601 19121 8194 14547 24199 29003 29732 26564 29832 21326 ， 9601 19121 28648 2224 9023 27623 14051 929 10893 2106 10039 14547 7493 26154 1292 929 15469
3860,9601 8147 5574 7469 26096 15912 19121 12235 28503 21473 25130 26059 17281 26154 13516 20448 16276 7493 749 979 24659 ， 28705 13712 26564 85 25483 8147 25203 15316 6762 2545 30241 14626 17256 8576 19052
3861,10449 10446 2281 20448 14186 29956 9601 17281 9043 10026 ， 12248 19340 4054 10449 26328 23308 8100 17281 4004 2545 30208 233 233 19339 25504 ， 12153 8100 29584 2166 24583 18239 10941 3664 14668 19121 11342 6653 13995 ， 233 2103 16328 17525 1396 8251 8679 233 15766 4198
3862,929 4685 9672 14847 8137 17515 10449 13657 26754 9042 6189 1826 27145 13839 5933 19052 24445 20185 2106 26154 ， 3848 19855 8750 9043 8194 4159 24053 9023 22737 8194 26526 ， 15766 8679 16328 1845 4198
3863,9737 9283 8194 10922 10647 9963 929 27151 9601 19121 30241 7230 8137 10941 19121 28503 21473 13462 14950 5933 19052 26082 15107 ， 25483 13700 14547 233 3719 233 15469 8194 1943 10647 26366 233 21534 4198 27322 233 15766 4198 2281 25483 19121 25585 25157 23832 19052
3864,235 23926 28648 2224 9023 5697 19121 30100 9023 16572 20097 18970 8842 2797 2281 20163 2286 5219 14051 24583 10148 17281 26564 85 929 18430 1989 14684 22736 9601 19604 10039 17281 11160 3623 24583 2106 29627 15107 17281 12459 9755 9437 27063 ， 16825 23980 2199 1317
3865,18244 19121 8335 6635 2066 2090 28332 13462 8194 28461 26748 20458 3249 1662 18244 9410 10935 12163 14232 9963 19121 12235 929 24058 8773 17281 23468 4274 21004 26669 4054 23635 22131
3866,21092 2281 29547 1654 14547 13737 26313 17991 19701 17281 12331 498 28461 22197 15469 ， 2124 19121 27013 12196 24583 17256 23904 23404 29731 4275 19897 25398 29627 25945 12153 4529 9963 881 23084 12113 20723 13535 10446 14547 21542 15707 11342 30241 5609 9397 28461 22197 11342 30241 1292 26526 8194 2545 11342 15469
3867,648 8224 4274 25483 19121 29956 10658 26096 18496 4529 11342 12248 19340 25483 19121 19433 23904 25504 7442 7154 2281 14547 19339 28943 11513 2143 15469 ， 10893 4529
3868,13607 19492 12459 27901 18282 23084 29625 18417 2628 30241 23415 19057 5379 2187 5697 4767 7710 28776 19642 18529 19052 2187 ， 4274 25483 19121 17281 19339 28543 15475 28943 26096 2281 2502 26417 9601 19121 25585 25085 25368 24583 27700 5379 2187 ， 104 23084 11295 26336
3869,20850 29547 13712 16572 20097 9866 4873 4274 1258 274 854 24586 3099 9601 17281 14547 19433 23904 25504 15469 20097 5602 17281 15506 9498 14684 22736 ， 1258 13535 396 3144 20097 23904 2617 1317 25483 19121 2281 16648 12248 24583 15318 4529 24167 15532 4054 648 8224 17281 15707 8644 ， 27369 458 458 1317
3870,26336 12482 8147 23052 12772 5451 16964 10941 19121 8266 2224 8251 2103 19047 1396 24053 4054 10446 25672 9979 ， 23052 12772 15303 5111 10941 19121 5602 9810 11100 12567 24583 1451 4321 14684 ， 10941 19121 12766 396 24540 21092 1396 11160 396 3144 8194 17799
3871,10300 10658 10647 15316 8327 21534 10446 28438 10300 4754 27168 ， 4004 14489 10941 19121 4438 2106 23503 10647 23832 19052 16542 21726 12367 8194 1943 ， 2281 14547 10449 929 10449 15469 8194 17799 25682
3872,4299 25085 8588 8842 2199 8194 1912 17723 ， 23635 8147 16614 6180 13657 5609 12772 9019 7052 11080 24007 19052 26336 5111 28392 22659 23513
3873,12846 24007 14123 2199 8194 24583 1451 ， 4430 9601 19121 16416 28964 17281 6750 1539 21105 3291 12772 14123 8147 17281 4526 85 24540 21092 20097 25504 8456 13462 ， 26336 14123 19121 3341 13125 3994 17062 3994 14051 30241 15562 16825 30241 25504 12459 10449 10674 8137 30241 19938 18132 3696 8750 19328 8147 22410 17281 15520 5203 23904 24714 ， 10238 20163 8266 3262 28205 6750 28332 2910 5697 24540 5084 17170 10723 30241 28332 13462 27067 19934 30241 24053 1451 14547 23355 17014 3719 15469 21871 25658 19328 ， 16190 2797 13535 4430 28205 2090 6750 1539 14950 26336 12482 8147 13462 14950 27700 17281 20714 22737 11688 ， 12482 8147 10647 25585 7230 2281 3618 15014 30241 28394 3644 30241 6750 1539 19328 8147 22410 17281 2224 18132
3874,9935 25682 4274 1341 8067 19121 12235 28461 26748 26554 17937 29646 30241 1341 8067 26307 8750 26554 6872 23743 23832 19052 8194 1943 ， 12163 8224 13343 10647 26366 233 8251 4198 10922 5239 16328 16328 11688 5697 9601 5239 ， 15991 1341 8067 28648 2224 9023 17281 25945 2124
3875,9601 8147 1292 929 28648 9023 3064 9737 3844 11160 23146 16856 9043 13470 ， 7442 9601 19121 19897 24583 26669 4054 2617 28776 29498 3844 11160 23146 16856 17281 9043 13470 29732 16247 19897 20414 16456 18319 3844 11160 23146 16856 23904 5609 19551 20866 803 9680 5697 26154 749
3876,9672 23722 12206 12163 13821 16856 20458 30241 13821 16856 20458 28332 13462 16985 22737 19121 30241 3095 10411 5697 4198 14131 17281 25442 1834 21552 4873 16648 12248 ， 23945 16337 30271 4235 19654 8019 4747 8503 1845 8679 5697 29179 8679 24583 15318 25442 1834 15584 16648 9043 27063
3877,10300 15506 4004 22382 14232 26307 18947 5292 18244 26765 15085 9428 2281 4004 22382 14232 13178 29731 10879 12163 23052 5697 19121 4274 17227 26096 4198 8194 17799 ， 14489 4004 10941 19121 15647 6653 23904 10922 10449 3144 8194 17799 13535 2281 233 2103 16328 16328 1396 17525 8679
3878,10596 4873 13767 26363 16037 17857 4397 2797 929 10937 20983 15826 24766 28394 1433 17281 29627 17362 ， 5660 17227 22253 30139 13657 8073 20776 3844 24586 8194 25398 6636 4054 10449 21871 21004 12520 19506 19506 25277 7558 2281 8766 13657 21949 3662 5697 625 21949 12459 9755 29644 ， 29179 8679 20669
3879,23635 22131 25945 4004 22382 14232 10647 24965 3382 9023 23598 19642 23926 13535 28776 19642 1845 17080 1242 17281 4767 7710 28776 19642 5379 2187 ， 4004 26307 18947 13343 1394 26366 233 8679 233 2103 4198 24583 2106 1396 23926 19121 10026 16410 28109 ， 10893 4529
3880,23829 26437 8756 16542 9935 5933 5379 2187 17281 28332 13462 15318 27321 ， 4004 235 19129 3682 29627 884 12482 8147 8100 9043 18417 2628 13462 14950 21092 13994 ， 16856 9428 22382 9428 2281 8194 1943 25682 17281 24808 11342 8194 10922 25945
3881,12482 8147 929 8194 1943 8456 10645 1406 2106 10039 141 20448 ， 9601 19121 19121 30100 9023 24583 17256 23904 8895 24066 22275 3623
3882,12772 20448 23953 7702 29547 13712 2281 28332 13462 19121 14547 20163 10300 15469 17281 8322 26154 6189 ， 29547 10539 11526 1730 28332 13462 19121 17281 14547 7710 9614 16542 19121 13712 15469 25597 4873 24838 3561
3883,27700 20447 2199 16122 1394 8251 8679 16328 233 4198 12459 6809 24808 11342 25080 16868 8100 20923 21473 19121 23904 16542 11414 3844 8194 3844 24586 22737 22743 19339 11760 16328 16328 4198 2281 23904 5609 16542 8194 5124 12772 1341 8067 19121 8194 28461 26748 26554 19922 17227 25750 23832 19052 8194 1943
3884,11414 9007 8137 24053 1451 14547 14051 6802 15469 9810 6494 28136 20531 ， 7230 8137 28332 13462 29401 24007 22160 12248 5084 12872 ， 29401 21159 8100 2990 16133 929 27151 13489 8164 19078 13489 5084 12872 30241 7158 3618 7158 23503 24540 12520 8137 5084 12872
3885,8266 26526 25483 19121 27013 12196 2545 749 561 10204 27013 18451 10300 7481 979 25716 16598 561 2990 16133 5602 11243 15303 25284 19328 ， 12163 8224 13343 1845 8679 25257 12052 27145 8823 10449 20669 8299 12520 ， 10893 28648
3886,20781 13178 4054 19121 5609 15439 1292 15707 8189 5219 3780 10446 19339 18787 ， 27700 9601 19121 4397 3262 29956 4529 ， 28705 24808 16575 28705 13712 10922 10446 16598 23796 15766 2103 1396 4438
3887,29547 13712 28874 26564 85 2124 642 19116 13178 22007 10300 25277 2545 27145 ， 1826 29057 26307 18947 12163 8224 13343 20781 13178 21473 19121 4990 28709 13994 9007 22103 1292 14949 2124 ， 12153 25585 25157 26336 396 17281 25483 19121 16328 29179 10446 25157 21004 26669 28332 13462 22014 19226 ， 4198 4529
3888,22705 21004 21450 9023 4470 30100 7469 8147 22410 17281 8641 12170 ， 8766 3618 17281 28332 13462 10026 104 9601 13516 30249 15465 26336 10723 22410 9023 4470 1826 13337 854 15318 27321 18985 13462 10026 104 ， 2281 15305 10411 12163
3889,20850 10893 25682 10941 19121 12021 11100 23832 19052 26336 23904 25473 881 17281 8194 1943 ， 10941 23904 12772 20448 17861 20048 2066 14950 9614 28957 8194 1943 ， 12163 8224 13343 4274 17227 26096 3249 29179 8679 2281 14489 11259 11513 8513 3470 3144 8194 17799 ， 104 23084 23316 1586
3890,12153 25483 19121 26336 396 17281 16122 10063 26096 4274 29296 6762 20244 23832 19052 14547 19654 10922 21344 20823 27370 233 2103 16328 18371 15469 16542 15303 25117 19654 10922 28332 13462 8100 28136 ， 7442 2281 29099 6762 29731 21694 10879 17434 9192 979 29235 17281 29296 6762 20244 8067 9023
3891,4004 22382 14232 5697 413 16337 5574 10879 2281 8100 9043 15647 13447 17281 13462 14950 7154 26366 220 4197 3218 4767 4355 1602 ， 29547 25945
3892,4198 14131 27013 12196 20163 23926 25398 10274 11259 19121 27013 12196 13535 19433 8773 26366 9043 17281 ， 27013 12196 4526 26564 10300 10658 12960 26669 8808 7158 ， 3218 4767 2124 16157 17281 10274 26154 4274 4529 15506 27013 12196 17281 3262 26754 979 12772 ， 11259 19121 26307 18947 12196 10449 274 4767 854 2106 10039
3893,12153 760 5091 12248 16328 16328 8679 9601 20060 803 23832 803 10026 ， 12163 8224 13343 19121 12235 28503 21473 23503 4470 10539 11526 22447 10893 3144 2545 25986 18970 29555 28648 22659 20097 5602 12163 8224 13343 929 13343 1394 14547 9007 23926 8022 23480 15469 17281 25398 29627
3894,648 8224 20097 9498 1292 29555 ， 1506 16572 20097 8612 20163 ， 19897 1744 1744 1242 23904 20414 5602 16325 25483 8100 8189 26669 5119 4470 4873 648 8224 16542 13846 3099 28549 5379 14034 10411
3895,25483 19121 4430 16648 12248 18834 9979 1826 8644 648 8224 ， 25483 648 5602 9810 18496 12206 12163 8711 25442 30181 21326 1781 12855 4990 10639
3896,12153 28682 13535 8322 8194 8396 16977 29547 17281 25504 1357 2066 14950 1744 7481 16021 ， 12163 8224 13343 17525 8679 233 2103 4198 2281 26725 8414 16825 23980 2199 23182 9531 17281 10300 16045 3240 7800 23980 1222 19551 20866 13535 8322 8194 4471 29555 4274 7078 19319 8194 22410
3897,12052 10446 8679 12482 8147 28874 26564 23832 19052 14547 13091 21618 15469 28332 13462 5084 12872 ， 2797 25682 1654 23832 19052 9601 235 11513 22659 26694 8 12163 28957 4438 2106 29038 233 16328 3144 8194 17799 ， 12482 8147 12367 2133 11513 8513 26694 8 11371 26313 2224 16430 20448 26437 ， 12640 19636 979 11402 4529 8456 19826 17281 29038 13208 3144 30100 13470 28503 21473 15794 23259 ， 24808 11342 29498 8503 20060 235 8147 5697 9601 8147 5933 19052 4054 979 12772 12672 9614 17281 15794 23259 929 3328
3898,1317 10941 19121 10647 25131 8327 24053 1451 16456 3291 5697 30100 13470 13462 14950 ， 27762 6380 2797 26307 18947 12075 16337 1242 28503 3262 5120 4274 4004 22382 14232 26307 18947 13343 1394 10238 12459 3328 ， 12163 8224 13343 20781 13178 929 27762 6380 2797 25585 21649 25682
3899,23394 13712 29956 25682 8194 4054 6837 10893 9043 17281 25682 10645 ， 648 8224 26307 18947 12113 1662 8718 3470 3144 24583 26669 23635 22131 29498 7661 19121 13535 979 28503 21473 19052 15707 17281 23532 14950 20528 11342 ， 8251 8679 16328 2103 4198
3900,1258 13535 28705 13712 17281 10449 8174 3262 26754 ， 7493 26154 1292 929 28705 8266 2224 19121 4274 14501 27454 10723 24073 5933 19052 15506 9498 22275 18754 17281 854 8147 26725 16638 ， 28705 13712 1242 3144 17861 15043 ， 10935 12268 19057 2106 10039
3901,16614 6180 12482 8147 23953 29628 5602 9810 ， 8147 8773 9019 9963 18679 15656 4106 13778 10935 5697 10300 15506 28751 13778 19121 13470 3844 24586 8194 28461 26748 24162 16337 9410 29207 14232 12163 22382 ， 233 2103 16328 21534 1396 9963 15506 25682 979 11402
3902,20850 27427 25682 9963 2281 4198 14131 9000 20447 19339 28943 9601 24965 18728 24169 4054 ， 24965 21655 2337 26366 8067 1394 17281 9601 17441 29625 6082 19934 15785 ， 2617 24569 8812 5933 3099 25682
3903,21357 10539 11526 3324 10893 15107 4920 6837 26154 10941 27564 11100 12567 10647 22410 929 17281 13562 8
3904,14489 25843 10647 8194 17861 20048 29640 5379 2187 25368 24583 ， 3218 8503 10411 6517 25945 19636 10645 25483 19121 979 12960 26669 7923 1242 17281 25643 23349 ， 1602 29538 929 26366 20447 205 27091 3240 7800 20791 21938 2545 25986 1341 12567 1341 25597 4873 10449 12331 5630 7386 25597
3905,27145 25483 19121 27360 15107 22659 11371 25597 979 141 ， 12163 8224 13343 2281 29547 24041 17861 29956 3011 929 29547 17281 13994 27308 10449 10596 10551 7442 979 1943 ， 5890 15745 3249 10596 27322 29099 16598 11766 4274 12163 8224 13343 24100 2281 17861 16542 625 21771 ， 2797 24540
3906,22792 2281 22160 12248 10935 6762 2240 ， 12369 25130 13343 25398 29627 1258 10941 21871 979 2970 15506 12520 13535 14547 27013 19436 21942 12597 15469 ， 2281 18970 29555 24583 17256 9601
3907,20097 24007 10723 8641 12170 4054 14501 27454 23717 5609 ， 26823 23372 24199 9273 14501 27454 4355 10645 ， 16542 30096 1242 10723 29077 26669 12170 21618 ， 29179 8679 20669 29956 25682
3908,15912 10723 27013 12196 26568 4397 15069 8390 11973 10941 7232 1242 19462 12235 642 6809 16328 2103 16328 233 233 23904 20923 ， 2281 10893 29956 4529 ， 14501 20823 14547 27134 5533 15469 21534 2103 4198 7390 10922 2281 648 11693 27722 16856 13688 17568 24583 22253 10674 25606 13355 ， 20015 22208 25572 14232 2106 10039
3909,10941 19121 854 24586 9963 26568 2281 15794 23259 9498 10300 23832 19052 29038 30016 3144 8194 17799 ， 12163 8224 13343 4274 17227 26096 3249 2281 27700 25585 13355 26336 22160 1781 10941 19121 29640 5379 29455 1823 757 749 17170 17409 25682 ， 17018 1396 29179 8679
3910,26307 8750 15682 5489 7923 2106 10039 26568 16902 29610 235 23926 8100 8147 19551 28461 26154 749 9498 10300 30241 9498 10723 12153 28682 12153 9498 12331 8147 18754 12960 26669 18970 29555 ， 235 8147 27427 25682 9963 10893 1826 15465 13778 17170 14232 9090
3911,4274 27013 12196 8100 28332 21618 22160 12248 27380 413 5379 1065 ， 27166 85 19897 13846 8067 9023 14244 3262 17281 625 29099 5379 1065 9935 4529 27966 25496 929 3262
3912,7442 27878 26564 4299 25085 23832 19052 ， 18244 19121 27013 12196 28682 2797 10941 10446 3848 2910 20089 26856 4990 28709 16614 6180 3844 11160 23146 16856 23832 19052 27700 16542 803 ， 15991 18244 19121 27700 705 12459 3644 2165 23084 29525 4969 16328 8679 233 29179 4198 104 23084 ， 10893 28648
